Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"setText(findTestObject(""Object Repository/tc46/Page_soca-ai-proctoring-dashboard/input_Schedule Name_description""), ""Sesi pagi"")",Chrome 103.0.5060.134,,,2022-07-21 09:59:48,2022-07-21 09:59:49,0.906s,PASSED
"setText(findTestObject(""Object Repository/tc46/Page_soca-ai-proctoring-dashboard/input_Duration (minutes)_duration""), ""60"")",Chrome 103.0.5060.134,,,2022-07-21 09:59:49,2022-07-21 09:59:49,0.682s,PASSED
"click(findTestObject(""Object Repository/tc46/Page_soca-ai-proctoring-dashboard/button_Submit""))",Chrome 103.0.5060.134,,,2022-07-21 09:59:49,2022-07-21 09:59:50,0.341s,PASSED
"click(findTestObject(""Object Repository/tc46/Page_soca-ai-proctoring-dashboard/button_OK""))",Chrome 103.0.5060.134,,,2022-07-21 09:59:50,2022-07-21 09:59:51,1.002s,PASSED
closeBrowser(),Chrome 103.0.5060.134,,,2022-07-21 09:59:51,2022-07-21 09:59:51,0.665s,PASSED
,,,,,,,
Test Cases/TC_47,Chrome 103.0.5060.134,,,2022-07-21 09:59:51,2022-07-21 10:00:09,18.092s,PASSED
"openBrowser("""")",Chrome 103.0.5060.134,,,2022-07-21 09:59:51,2022-07-21 09:59:53,1.183s,PASSED
"navigateToUrl(""https://soca.ai/home"")",Chrome 103.0.5060.134,,,2022-07-21 09:59:53,2022-07-21 09:59:53,0.828s,PASSED
"click(findTestObject(""Object Repository/tc47/Page_soca.ai/a_Sign In""))",Chrome 103.0.5060.134,,,2022-07-21 09:59:53,2022-07-21 09:59:55,1.693s,PASSED
"setText(findTestObject(""Object Repository/tc47/Page_soca-dashboarduser/input_Email_form-control""), ""kp3skp.dev@gmail.com"")",Chrome 103.0.5060.134,,,2022-07-21 09:59:55,2022-07-21 09:59:56,0.693s,PASSED
"setEncryptedText(findTestObject(""Object Repository/tc47/Page_soca-dashboarduser/input_Password_form-control mb-2""), ""RigbBhfdqODKcAsiUrg+1Q=="")",Chrome 103.0.5060.134,,,2022-07-21 09:59:56,2022-07-21 09:59:56,0.385s,PASSED
"click(findTestObject(""Object Repository/tc47/Page_soca-dashboarduser/button_Sign In""))",Chrome 103.0.5060.134,,,2022-07-21 09:59:56,2022-07-21 09:59:57,0.348s,PASSED
"click(findTestObject(""Object Repository/tc47/Page_soca-dashboarduser/button_OK""))",Chrome 103.0.5060.134,,,2022-07-21 09:59:57,2022-07-21 09:59:57,0.799s,PASSED
"click(findTestObject(""Object Repository/tc47/Page_soca-dashboarduser/a_Projects""))",Chrome 103.0.5060.134,,,2022-07-21 09:59:57,2022-07-21 10:00:00,2.237s,PASSED
"click(findTestObject(""Object Repository/tc47/Page_soca-dashboarduser/button_Dashboard""))",Chrome 103.0.5060.134,,,2022-07-21 10:00:00,2022-07-21 10:00:01,0.984s,PASSED
"click(findTestObject(""Object Repository/tc47/Page_soca-ai-proctoring-dashboard/span_Schedule""))",Chrome 103.0.5060.134,,,2022-07-21 10:00:01,2022-07-21 10:00:03,2.356s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/tc47/Page_soca-ai-proctoring-dashboard/select_--Select Event Name--Ujiantesuas""), ""62d75991aed847c7e3028120"", true)",Chrome 103.0.5060.134,,,2022-07-21 10:00:03,2022-07-21 10:00:05,1.771s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/tc47/Page_soca-ai-proctoring-dashboard/select_Expired TimeDuration""), ""duration"", true)",Chrome 103.0.5060.134,,,2022-07-21 10:00:05,2022-07-21 10:00:06,0.984s,PASSED
"click(findTestObject(""Object Repository/tc47/Page_soca-ai-proctoring-dashboard/input_Schedule Name_description""), STOP_ON_FAILURE)",Chrome 103.0.5060.134,,,2022-07-21 10:00:06,2022-07-21 10:00:06,0.571s,PASSED
"setText(findTestObject(""Object Repository/tc47/Page_soca-ai-proctoring-dashboard/input_Duration (minutes)_duration""), ""60"")",Chrome 103.0.5060.134,,,2022-07-21 10:00:06,2022-07-21 10:00:07,0.918s,PASSED
"click(findTestObject(""Object Repository/tc47/Page_soca-ai-proctoring-dashboard/button_Submit""))",Chrome 103.0.5060.134,,,2022-07-21 10:00:07,2022-07-21 10:00:08,0.421s,PASSED
"click(findTestObject(""Object Repository/tc47/Page_soca-ai-proctoring-dashboard/button_OK""))",Chrome 103.0.5060.134,,,2022-07-21 10:00:08,2022-07-21 10:00:09,1.016s,PASSED
closeBrowser(),Chrome 103.0.5060.134,,,2022-07-21 10:00:09,2022-07-21 10:00:09,0.684s,PASSED
,,,,,,,
Test Cases/TC_48,Chrome 103.0.5060.134,,,2022-07-21 10:00:09,2022-07-21 10:00:31,21.410s,PASSED
"openBrowser("""")",Chrome 103.0.5060.134,,,2022-07-21 10:00:10,2022-07-21 10:00:11,1.149s,PASSED
"navigateToUrl(""https://soca.ai/home"")",Chrome 103.0.5060.134,,,2022-07-21 10:00:11,2022-07-21 10:00:12,1.596s,PASSED
"click(findTestObject(""Object Repository/tc48/Page_soca.ai/a_Sign In""))",Chrome 103.0.5060.134,,,2022-07-21 10:00:12,2022-07-21 10:00:17,4.532s,PASSED
"setText(findTestObject(""Object Repository/tc48/Page_soca-dashboarduser/input_Email_form-control""), ""kp3skp.dev@gmail.com"")",Chrome 103.0.5060.134,,,2022-07-21 10:00:17,2022-07-21 10:00:17,0.674s,PASSED
"setEncryptedText(findTestObject(""Object Repository/tc48/Page_soca-dashboarduser/input_Password_form-control mb-2""), ""RigbBhfdqODKcAsiUrg+1Q=="")",Chrome 103.0.5060.134,,,2022-07-21 10:00:17,2022-07-21 10:00:18,0.394s,PASSED
"click(findTestObject(""Object Repository/tc48/Page_soca-dashboarduser/button_Sign In""))",Chrome 103.0.5060.134,,,2022-07-21 10:00:18,2022-07-21 10:00:18,0.372s,PASSED
"click(findTestObject(""Object Repository/tc48/Page_soca-dashboarduser/button_OK""))",Chrome 103.0.5060.134,,,2022-07-21 10:00:18,2022-07-21 10:00:19,1.002s,PASSED
"click(findTestObject(""Object Repository/tc48/Page_soca-dashboarduser/a_Projects""))",Chrome 103.0.5060.134,,,2022-07-21 10:00:19,2022-07-21 10:00:21,2.153s,PASSED
"click(findTestObject(""Object Repository/tc48/Page_soca-dashboarduser/button_Dashboard""))",Chrome 103.0.5060.134,,,2022-07-21 10:00:21,2022-07-21 10:00:22,0.921s,PASSED
"click(findTestObject(""Object Repository/tc48/Page_soca-ai-proctoring-dashboard/span_Schedule""))",Chrome 103.0.5060.134,,,2022-07-21 10:00:22,2022-07-21 10:00:24,2.137s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/tc48/Page_soca-ai-proctoring-dashboard/select_--Select Event Name--Ujiantesuas""), ""62d75991aed847c7e3028120"", true)",Chrome 103.0.5060.134,,,2022-07-21 10:00:24,2022-07-21 10:00:26,1.969s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/tc48/Page_soca-ai-proctoring-dashboard/select_Expired TimeDuration""), ""duration"", true)",Chrome 103.0.5060.134,,,2022-07-21 10:00:26,2022-07-21 10:00:27,1.012s,PASSED
"setText(findTestObject(""Object Repository/tc48/Page_soca-ai-proctoring-dashboard/input_Schedule Name_description""), ""Sesi pagi"")",Chrome 103.0.5060.134,,,2022-07-21 10:00:27,2022-07-21 10:00:28,0.882s,PASSED
"click(findTestObject(""Object Repository/tc48/Page_soca-ai-proctoring-dashboard/input_Duration (minutes)_duration""), STOP_ON_FAILURE)",Chrome 103.0.5060.134,,,2022-07-21 10:00:28,2022-07-21 10:00:29,0.376s,PASSED
"click(findTestObject(""Object Repository/tc48/Page_soca-ai-proctoring-dashboard/button_Submit""))",Chrome 103.0.5060.134,,,2022-07-21 10:00:29,2022-07-21 10:00:29,0.357s,PASSED
"click(findTestObject(""Object Repository/tc48/Page_soca-ai-proctoring-dashboard/button_OK""))",Chrome 103.0.5060.134,,,2022-07-21 10:00:29,2022-07-21 10:00:30,1.001s,PASSED
closeBrowser(),Chrome 103.0.5060.134,,,2022-07-21 10:00:30,2022-07-21 10:00:31,0.680s,PASSED
