Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"setText(findTestObject(""tc20/Page_soca-dashboarduser/textarea_Address_form-control-textarea mb-2""), ""Grand Sharon Residence"")",Chrome 103.0.5060.114,,,2022-07-15 11:09:09,2022-07-15 11:09:09,0.699s,PASSED
"click(findTestObject(""Object Repository/tc20/Page_soca-dashboarduser/input_I agree to SOCAand acknowledge SOCA_m_447596""))",Chrome 103.0.5060.114,,,2022-07-15 11:09:09,2022-07-15 11:09:10,0.366s,PASSED
"click(findTestObject(""Object Repository/tc20/Page_soca-dashboarduser/button_Sign Up""))",Chrome 103.0.5060.114,,,2022-07-15 11:09:10,2022-07-15 11:09:10,0.481s,PASSED
"click(findTestObject(""Object Repository/tc20/Page_soca-dashboarduser/button_OK""))",Chrome 103.0.5060.114,,,2022-07-15 11:09:10,2022-07-15 11:09:11,0.683s,PASSED
closeBrowser(),Chrome 103.0.5060.114,,,2022-07-15 11:09:11,2022-07-15 11:09:12,0.707s,PASSED
,,,,,,,
Test Cases/TC_21,Chrome 103.0.5060.114,,,2022-07-15 11:09:12,2022-07-15 11:09:29,16.856s,PASSED
"openBrowser("""")",Chrome 103.0.5060.114,,,2022-07-15 11:09:12,2022-07-15 11:09:14,1.658s,PASSED
"navigateToUrl(""https://soca.ai/home"")",Chrome 103.0.5060.114,,,2022-07-15 11:09:14,2022-07-15 11:09:15,1.511s,PASSED
"click(findTestObject(""Object Repository/tc21/Page_soca.ai/a_Sign In""))",Chrome 103.0.5060.114,,,2022-07-15 11:09:15,2022-07-15 11:09:18,2.738s,PASSED
"click(findTestObject(""Object Repository/tc21/Page_soca-dashboarduser/a_Sign Up""))",Chrome 103.0.5060.114,,,2022-07-15 11:09:18,2022-07-15 11:09:19,0.773s,PASSED
"setText(findTestObject(""Object Repository/tc21/Page_soca-dashboarduser/input_Fullname_form-control""), ""Arpriansah"")",Chrome 103.0.5060.114,,,2022-07-15 11:09:19,2022-07-15 11:09:19,0.788s,PASSED
"setText(findTestObject(""Object Repository/tc21/Page_soca-dashboarduser/input_Email_form-control""), ""arpriansah@gmail.com"")",Chrome 103.0.5060.114,,,2022-07-15 11:09:19,2022-07-15 11:09:20,0.735s,PASSED
"setEncryptedText(findTestObject(""Object Repository/tc21/Page_soca-dashboarduser/input_Password_form-control mb-2""), ""V4yhZFEx0HfNPf2ts0Yqfg=="")",Chrome 103.0.5060.114,,,2022-07-15 11:09:20,2022-07-15 11:09:20,0.398s,PASSED
"setText(findTestObject(""tc21/Page_soca-dashboarduser/input_Position_form-control""), ""test"")",Chrome 103.0.5060.114,,,2022-07-15 11:09:20,2022-07-15 11:09:21,0.649s,PASSED
"setText(findTestObject(""Object Repository/tc21/Page_soca-dashboarduser/input_Phone_form-control mb-2""), ""082123456789"")",Chrome 103.0.5060.114,,,2022-07-15 11:09:21,2022-07-15 11:09:22,0.681s,PASSED
"setText(findTestObject(""Object Repository/tc21/Page_soca-dashboarduser/textarea_Description_form-control-textarea mb-2""), ""test"")",Chrome 103.0.5060.114,,,2022-07-15 11:09:22,2022-07-15 11:09:22,0.646s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/tc21/Page_soca-dashboarduser/select_IndividualCompany""), ""company"", true)",Chrome 103.0.5060.114,,,2022-07-15 11:09:22,2022-07-15 11:09:23,0.975s,PASSED
"setText(findTestObject(""tc21/Page_soca-dashboarduser/input_Company Name_form-control""), ""Birutekno"")",Chrome 103.0.5060.114,,,2022-07-15 11:09:23,2022-07-15 11:09:24,0.778s,PASSED
"click(findTestObject(""tc21/Page_soca-dashboarduser/input_Email Company_form-control""), STOP_ON_FAILURE)",Chrome 103.0.5060.114,,,2022-07-15 11:09:24,2022-07-15 11:09:25,0.383s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/tc21/Page_soca-dashboarduser/select_Industries""), ""industries"", true)",Chrome 103.0.5060.114,,,2022-07-15 11:09:25,2022-07-15 11:09:26,0.962s,PASSED
"setText(findTestObject(""tc21/Page_soca-dashboarduser/textarea_Address_form-control-textarea mb-2""), ""Grand Sharon Residence"")",Chrome 103.0.5060.114,,,2022-07-15 11:09:26,2022-07-15 11:09:26,0.692s,PASSED
"click(findTestObject(""Object Repository/tc21/Page_soca-dashboarduser/input_I agree to SOCAand acknowledge SOCA_m_447596""))",Chrome 103.0.5060.114,,,2022-07-15 11:09:26,2022-07-15 11:09:27,0.389s,PASSED
"click(findTestObject(""Object Repository/tc21/Page_soca-dashboarduser/button_Sign Up""))",Chrome 103.0.5060.114,,,2022-07-15 11:09:27,2022-07-15 11:09:27,0.576s,PASSED
"click(findTestObject(""Object Repository/tc21/Page_soca-dashboarduser/button_OK""))",Chrome 103.0.5060.114,,,2022-07-15 11:09:27,2022-07-15 11:09:28,0.681s,PASSED
closeBrowser(),Chrome 103.0.5060.114,,,2022-07-15 11:09:28,2022-07-15 11:09:29,0.660s,PASSED
,,,,,,,
Test Cases/TC_22,Chrome 103.0.5060.114,,,2022-07-15 11:09:29,2022-07-15 11:09:47,18.194s,PASSED
"openBrowser("""")",Chrome 103.0.5060.114,,,2022-07-15 11:09:29,2022-07-15 11:09:30,1.240s,PASSED
"navigateToUrl(""https://soca.ai/home"")",Chrome 103.0.5060.114,,,2022-07-15 11:09:30,2022-07-15 11:09:31,1.116s,PASSED
"click(findTestObject(""Object Repository/tc22/Page_soca.ai/a_Sign In""))",Chrome 103.0.5060.114,,,2022-07-15 11:09:31,2022-07-15 11:09:37,5.434s,PASSED
"click(findTestObject(""Object Repository/tc22/Page_soca-dashboarduser/a_Sign Up""))",Chrome 103.0.5060.114,,,2022-07-15 11:09:37,2022-07-15 11:09:37,0.849s,PASSED
"setText(findTestObject(""Object Repository/tc22/Page_soca-dashboarduser/input_Fullname_form-control""), ""Arpriansah"")",Chrome 103.0.5060.114,,,2022-07-15 11:09:37,2022-07-15 11:09:38,0.845s,PASSED
"setText(findTestObject(""Object Repository/tc22/Page_soca-dashboarduser/input_Email_form-control""), ""arpriansah@gmail.com"")",Chrome 103.0.5060.114,,,2022-07-15 11:09:38,2022-07-15 11:09:39,0.723s,PASSED
"setEncryptedText(findTestObject(""Object Repository/tc22/Page_soca-dashboarduser/input_Password_form-control mb-2""), ""V4yhZFEx0HfNPf2ts0Yqfg=="")",Chrome 103.0.5060.114,,,2022-07-15 11:09:39,2022-07-15 11:09:39,0.413s,PASSED
"setText(findTestObject(""tc22/Page_soca-dashboarduser/input_Position_form-control""), ""test"")",Chrome 103.0.5060.114,,,2022-07-15 11:09:39,2022-07-15 11:09:40,0.675s,PASSED
"setText(findTestObject(""Object Repository/tc22/Page_soca-dashboarduser/input_Phone_form-control mb-2""), ""082123456789"")",Chrome 103.0.5060.114,,,2022-07-15 11:09:40,2022-07-15 11:09:41,0.685s,PASSED
"setText(findTestObject(""Object Repository/tc22/Page_soca-dashboarduser/textarea_Description_form-control-textarea mb-2""), ""test"")",Chrome 103.0.5060.114,,,2022-07-15 11:09:41,2022-07-15 11:09:41,0.651s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/tc22/Page_soca-dashboarduser/select_IndividualCompany""), ""company"", true)",Chrome 103.0.5060.114,,,2022-07-15 11:09:41,2022-07-15 11:09:42,0.969s,PASSED
"click(findTestObject(""tc22/Page_soca-dashboarduser/input_Company Name_form-control""), STOP_ON_FAILURE)",Chrome 103.0.5060.114,,,2022-07-15 11:09:42,2022-07-15 11:09:43,0.488s,PASSED
"click(findTestObject(""tc22/Page_soca-dashboarduser/input_Email Company_form-control""), STOP_ON_FAILURE)",Chrome 103.0.5060.114,,,2022-07-15 11:09:43,2022-07-15 11:09:43,0.382s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/tc22/Page_soca-dashboarduser/select_Industries""), ""industries"", true)",Chrome 103.0.5060.114,,,2022-07-15 11:09:43,2022-07-15 11:09:44,0.942s,PASSED
"click(findTestObject(""tc22/Page_soca-dashboarduser/textarea_Address_form-control-textarea mb-2""), STOP_ON_FAILURE)",Chrome 103.0.5060.114,,,2022-07-15 11:09:44,2022-07-15 11:09:45,0.357s,PASSED
"click(findTestObject(""Object Repository/tc21/Page_soca-dashboarduser/input_I agree to SOCAand acknowledge SOCA_m_447596""))",Chrome 103.0.5060.114,,,2022-07-15 11:09:45,2022-07-15 11:09:45,0.360s,PASSED
"click(findTestObject(""Object Repository/tc22/Page_soca-dashboarduser/button_Sign Up""))",Chrome 103.0.5060.114,,,2022-07-15 11:09:45,2022-07-15 11:09:45,0.572s,PASSED
"click(findTestObject(""Object Repository/tc22/Page_soca-dashboarduser/button_OK""))",Chrome 103.0.5060.114,,,2022-07-15 11:09:45,2022-07-15 11:09:46,0.672s,PASSED
closeBrowser(),Chrome 103.0.5060.114,,,2022-07-15 11:09:46,2022-07-15 11:09:47,0.634s,PASSED
,,,,,,,
Test Cases/TC_23,Chrome 103.0.5060.114,,,2022-07-15 11:09:47,2022-07-15 11:10:01,14.276s,PASSED
"openBrowser("""")",Chrome 103.0.5060.114,,,2022-07-15 11:09:47,2022-07-15 11:09:48,1.164s,PASSED
"navigateToUrl(""https://soca.ai/home"")",Chrome 103.0.5060.114,,,2022-07-15 11:09:48,2022-07-15 11:09:49,1.169s,PASSED
"click(findTestObject(""Object Repository/tc23/Page_soca.ai/a_Sign In""))",Chrome 103.0.5060.114,,,2022-07-15 11:09:49,2022-07-15 11:09:52,2.367s,PASSED
"click(findTestObject(""Object Repository/tc23/Page_soca-dashboarduser/a_Sign Up""))",Chrome 103.0.5060.114,,,2022-07-15 11:09:52,2022-07-15 11:09:52,0.722s,PASSED
"setText(findTestObject(""Object Repository/tc23/Page_soca-dashboarduser/input_Fullname_form-control""), ""Arpriansah"")",Chrome 103.0.5060.114,,,2022-07-15 11:09:52,2022-07-15 11:09:53,0.804s,PASSED
"setText(findTestObject(""Object Repository/tc23/Page_soca-dashboarduser/input_Email_form-control""), ""arpriansah@gmail.com"")",Chrome 103.0.5060.114,,,2022-07-15 11:09:53,2022-07-15 11:09:54,0.686s,PASSED
"setEncryptedText(findTestObject(""Object Repository/tc23/Page_soca-dashboarduser/input_Password_form-control mb-2""), ""V4yhZFEx0HfNPf2ts0Yqfg=="")",Chrome 103.0.5060.114,,,2022-07-15 11:09:54,2022-07-15 11:09:54,0.416s,PASSED
"setText(findTestObject(""tc23/Page_soca-dashboarduser/input_Position_form-control""), ""test"")",Chrome 103.0.5060.114,,,2022-07-15 11:09:54,2022-07-15 11:09:55,0.721s,PASSED
"setText(findTestObject(""Object Repository/tc23/Page_soca-dashboarduser/input_Phone_form-control mb-2""), ""082123456789"")",Chrome 103.0.5060.114,,,2022-07-15 11:09:55,2022-07-15 11:09:56,0.688s,PASSED
"setText(findTestObject(""Object Repository/tc23/Page_soca-dashboarduser/textarea_Description_form-control-textarea mb-2""), ""test"")",Chrome 103.0.5060.114,,,2022-07-15 11:09:56,2022-07-15 11:09:56,0.652s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/tc23/Page_soca-dashboarduser/select_IndividualCompany""), ""company"", true)",Chrome 103.0.5060.114,,,2022-07-15 11:09:56,2022-07-15 11:09:57,0.973s,PASSED
"setText(findTestObject(""tc23/Page_soca-dashboarduser/input_Company Name_form-control""), ""Birutekno"")",Chrome 103.0.5060.114,,,2022-07-15 11:09:57,2022-07-15 11:09:58,0.787s,PASSED
"setText(findTestObject(""tc23/Page_soca-dashboarduser/input_Email Company_form-control""), ""birutekno@gmail.com"")",Chrome 103.0.5060.114,,,2022-07-15 11:09:58,2022-07-15 11:09:59,0.673s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/tc23/Page_soca-dashboarduser/select_Industries""), ""industries"", true)",Chrome 103.0.5060.114,,,2022-07-15 11:09:59,2022-07-15 11:10:00,0.950s,PASSED
"setText(findTestObject(""tc23/Page_soca-dashboarduser/textarea_Address_form-control-textarea mb-2""), ""Grand Sharon Residence"")",Chrome 103.0.5060.114,,,2022-07-15 11:10:00,2022-07-15 11:10:00,0.697s,PASSED
closeBrowser(),Chrome 103.0.5060.114,,,2022-07-15 11:10:00,2022-07-15 11:10:01,0.638s,PASSED
