Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"click(findTestObject(""Object Repository/tc29/Page_soca-ai-proctoring-dashboard/button_Upload Image""))",Chrome 103.0.5060.114,,,2022-07-19 11:54:17,2022-07-19 11:54:18,0.611s,PASSED
"click(findTestObject(""Object Repository/tc29/Page_soca-ai-proctoring-dashboard/button_Upload Image""))",Chrome 103.0.5060.114,,,2022-07-19 11:54:18,2022-07-19 11:54:18,0.359s,PASSED
"click(findTestObject(""Object Repository/tc29/Page_soca-ai-proctoring-dashboard/button_Upload Image""))",Chrome 103.0.5060.114,,,2022-07-19 11:54:18,2022-07-19 11:54:19,0.371s,PASSED
"setText(findTestObject(""Object Repository/tc29/Page_soca-ai-proctoring-dashboard/input_Unique Code_txt-unique""), ""12345"")",Chrome 103.0.5060.114,,,2022-07-19 11:54:19,2022-07-19 11:54:19,0.684s,PASSED
"click(findTestObject(""Object Repository/tc29/Page_soca-ai-proctoring-dashboard/input_Full Name_txt-full-name""))",Chrome 103.0.5060.114,,,2022-07-19 11:54:19,2022-07-19 11:54:20,0.351s,PASSED
"setText(findTestObject(""Object Repository/tc29/Page_soca-ai-proctoring-dashboard/input_Email_txt-email""), ""arpriansah@gmail.com"")",Chrome 103.0.5060.114,,,2022-07-19 11:54:20,2022-07-19 11:54:21,0.704s,PASSED
"click(findTestObject(""Object Repository/tc29/Page_soca-ai-proctoring-dashboard/label_Male""))",Chrome 103.0.5060.114,,,2022-07-19 11:54:21,2022-07-19 11:54:21,0.350s,PASSED
"setText(findTestObject(""Object Repository/tc29/Page_soca-ai-proctoring-dashboard/input_Exam Number_txt-exam-number""), ""12345"")",Chrome 103.0.5060.114,,,2022-07-19 11:54:21,2022-07-19 11:54:22,0.674s,PASSED
"click(findTestObject(""Object Repository/tc29/Page_soca-ai-proctoring-dashboard/label_Wednesday, July 19, 2000""))",Chrome 103.0.5060.114,,,2022-07-19 11:54:22,2022-07-19 11:54:22,0.382s,PASSED
"click(findTestObject(""Object Repository/tc29/Page_soca-ai-proctoring-dashboard/svg_Wednesday, July 19, 2000_bi-chevron-lef_f041c2""))",Chrome 103.0.5060.114,,,2022-07-19 11:54:22,2022-07-19 11:54:22,0.455s,PASSED
"click(findTestObject(""Object Repository/tc29/Page_soca-ai-proctoring-dashboard/span_18""))",Chrome 103.0.5060.114,,,2022-07-19 11:54:22,2022-07-19 11:54:23,0.577s,PASSED
"setText(findTestObject(""Object Repository/tc29/Page_soca-ai-proctoring-dashboard/textarea_Address_txt-address""), ""Grand Sharon Residence"")",Chrome 103.0.5060.114,,,2022-07-19 11:54:23,2022-07-19 11:54:24,0.811s,PASSED
"click(findTestObject(""Object Repository/tc29/Page_soca-ai-proctoring-dashboard/button_Submit""))",Chrome 103.0.5060.114,,,2022-07-19 11:54:24,2022-07-19 11:54:24,0.502s,PASSED
closeBrowser(),Chrome 103.0.5060.114,,,2022-07-19 11:54:24,2022-07-19 11:54:25,0.761s,PASSED
,,,,,,,
Test Cases/TC_30,Chrome 103.0.5060.114,,,2022-07-19 11:54:25,2022-07-19 11:54:55,29.843s,PASSED
"openBrowser("""")",Chrome 103.0.5060.114,,,2022-07-19 11:54:25,2022-07-19 11:54:27,1.314s,PASSED
"navigateToUrl(""https://soca.ai/home"")",Chrome 103.0.5060.114,,,2022-07-19 11:54:27,2022-07-19 11:54:31,4.151s,PASSED
"click(findTestObject(""Object Repository/tc30/Page_soca.ai/a_Sign In""))",Chrome 103.0.5060.114,,,2022-07-19 11:54:31,2022-07-19 11:54:36,5.446s,PASSED
"setText(findTestObject(""Object Repository/tc30/Page_soca-dashboarduser/input_Email_form-control""), ""kp3skp.dev@gmail.com"")",Chrome 103.0.5060.114,,,2022-07-19 11:54:36,2022-07-19 11:54:37,0.706s,PASSED
"setEncryptedText(findTestObject(""Object Repository/tc30/Page_soca-dashboarduser/input_Password_form-control mb-2""), ""RigbBhfdqODKcAsiUrg+1Q=="")",Chrome 103.0.5060.114,,,2022-07-19 11:54:37,2022-07-19 11:54:37,0.385s,PASSED
"click(findTestObject(""Object Repository/tc30/Page_soca-dashboarduser/button_Sign In""))",Chrome 103.0.5060.114,,,2022-07-19 11:54:37,2022-07-19 11:54:38,0.354s,PASSED
"click(findTestObject(""Object Repository/tc30/Page_soca-dashboarduser/button_OK""))",Chrome 103.0.5060.114,,,2022-07-19 11:54:38,2022-07-19 11:54:38,0.824s,PASSED
"click(findTestObject(""Object Repository/tc30/Page_soca-dashboarduser/a_Projects""))",Chrome 103.0.5060.114,,,2022-07-19 11:54:38,2022-07-19 11:54:41,2.591s,PASSED
"click(findTestObject(""Object Repository/tc30/Page_soca-dashboarduser/button_Dashboard""))",Chrome 103.0.5060.114,,,2022-07-19 11:54:41,2022-07-19 11:54:42,1.150s,PASSED
"click(findTestObject(""Object Repository/tc30/Page_soca-ai-proctoring-dashboard/span_Master Users""))",Chrome 103.0.5060.114,,,2022-07-19 11:54:42,2022-07-19 11:54:47,5.084s,PASSED
"click(findTestObject(""Object Repository/tc30/Page_soca-ai-proctoring-dashboard/button_Add Users""))",Chrome 103.0.5060.114,,,2022-07-19 11:54:47,2022-07-19 11:54:48,0.351s,PASSED
"click(findTestObject(""Object Repository/tc30/Page_soca-ai-proctoring-dashboard/button_Upload Image""))",Chrome 103.0.5060.114,,,2022-07-19 11:54:48,2022-07-19 11:54:48,0.582s,PASSED
"click(findTestObject(""Object Repository/tc30/Page_soca-ai-proctoring-dashboard/button_Upload Image""))",Chrome 103.0.5060.114,,,2022-07-19 11:54:48,2022-07-19 11:54:49,0.362s,PASSED
"click(findTestObject(""Object Repository/tc30/Page_soca-ai-proctoring-dashboard/button_Upload Image""))",Chrome 103.0.5060.114,,,2022-07-19 11:54:49,2022-07-19 11:54:49,0.351s,PASSED
"setText(findTestObject(""Object Repository/tc30/Page_soca-ai-proctoring-dashboard/input_Unique Code_txt-unique""), ""12345"")",Chrome 103.0.5060.114,,,2022-07-19 11:54:49,2022-07-19 11:54:50,0.645s,PASSED
"setText(findTestObject(""Object Repository/tc30/Page_soca-ai-proctoring-dashboard/input_Full Name_txt-full-name""), ""Arpriansah"")",Chrome 103.0.5060.114,,,2022-07-19 11:54:50,2022-07-19 11:54:50,0.673s,PASSED
"click(findTestObject(""Object Repository/tc30/Page_soca-ai-proctoring-dashboard/input_Email_txt-email""), STOP_ON_FAILURE)",Chrome 103.0.5060.114,,,2022-07-19 11:54:50,2022-07-19 11:54:51,0.367s,PASSED
"click(findTestObject(""Object Repository/tc30/Page_soca-ai-proctoring-dashboard/label_Male""))",Chrome 103.0.5060.114,,,2022-07-19 11:54:51,2022-07-19 11:54:51,0.351s,PASSED
"setText(findTestObject(""Object Repository/tc30/Page_soca-ai-proctoring-dashboard/input_Exam Number_txt-exam-number""), ""12345"")",Chrome 103.0.5060.114,,,2022-07-19 11:54:51,2022-07-19 11:54:52,0.672s,PASSED
"click(findTestObject(""Object Repository/tc30/Page_soca-ai-proctoring-dashboard/label_Wednesday, July 19, 2000""))",Chrome 103.0.5060.114,,,2022-07-19 11:54:52,2022-07-19 11:54:52,0.381s,PASSED
"click(findTestObject(""Object Repository/tc30/Page_soca-ai-proctoring-dashboard/div""))",Chrome 103.0.5060.114,,,2022-07-19 11:54:52,2022-07-19 11:54:52,0.464s,PASSED
"click(findTestObject(""Object Repository/tc30/Page_soca-ai-proctoring-dashboard/span_18""))",Chrome 103.0.5060.114,,,2022-07-19 11:54:52,2022-07-19 11:54:53,0.470s,PASSED
"setText(findTestObject(""Object Repository/tc30/Page_soca-ai-proctoring-dashboard/textarea_Address_txt-address""), ""Grand Sharon Residence"")",Chrome 103.0.5060.114,,,2022-07-19 11:54:53,2022-07-19 11:54:54,0.798s,PASSED
"click(findTestObject(""Object Repository/tc30/Page_soca-ai-proctoring-dashboard/button_Submit""))",Chrome 103.0.5060.114,,,2022-07-19 11:54:54,2022-07-19 11:54:54,0.496s,PASSED
closeBrowser(),Chrome 103.0.5060.114,,,2022-07-19 11:54:54,2022-07-19 11:54:55,0.670s,PASSED
,,,,,,,
Test Cases/TC_31,Chrome 103.0.5060.114,,,2022-07-19 11:54:55,2022-07-19 11:55:26,31.150s,PASSED
"openBrowser("""")",Chrome 103.0.5060.114,,,2022-07-19 11:54:55,2022-07-19 11:54:56,1.307s,PASSED
"navigateToUrl(""https://soca.ai/home"")",Chrome 103.0.5060.114,,,2022-07-19 11:54:56,2022-07-19 11:55:01,4.204s,PASSED
"click(findTestObject(""Object Repository/tc31/Page_soca.ai/a_Sign In""))",Chrome 103.0.5060.114,,,2022-07-19 11:55:01,2022-07-19 11:55:08,6.999s,PASSED
"setText(findTestObject(""Object Repository/tc31/Page_soca-dashboarduser/input_Email_form-control""), ""kp3skp.dev@gmail.com"")",Chrome 103.0.5060.114,,,2022-07-19 11:55:08,2022-07-19 11:55:08,0.715s,PASSED
"setEncryptedText(findTestObject(""Object Repository/tc31/Page_soca-dashboarduser/input_Password_form-control mb-2""), ""RigbBhfdqODKcAsiUrg+1Q=="")",Chrome 103.0.5060.114,,,2022-07-19 11:55:08,2022-07-19 11:55:09,0.389s,PASSED
"click(findTestObject(""Object Repository/tc31/Page_soca-dashboarduser/button_Sign In""))",Chrome 103.0.5060.114,,,2022-07-19 11:55:09,2022-07-19 11:55:09,0.351s,PASSED
"click(findTestObject(""Object Repository/tc31/Page_soca-dashboarduser/button_OK""))",Chrome 103.0.5060.114,,,2022-07-19 11:55:09,2022-07-19 11:55:10,0.790s,PASSED
"click(findTestObject(""Object Repository/tc31/Page_soca-dashboarduser/a_Projects""))",Chrome 103.0.5060.114,,,2022-07-19 11:55:10,2022-07-19 11:55:12,2.381s,PASSED
"click(findTestObject(""Object Repository/tc31/Page_soca-dashboarduser/button_Dashboard""))",Chrome 103.0.5060.114,,,2022-07-19 11:55:12,2022-07-19 11:55:13,1.043s,PASSED
"click(findTestObject(""Object Repository/tc31/Page_soca-ai-proctoring-dashboard/span_Master Users""))",Chrome 103.0.5060.114,,,2022-07-19 11:55:13,2022-07-19 11:55:18,4.886s,PASSED
"click(findTestObject(""Object Repository/tc31/Page_soca-ai-proctoring-dashboard/button_Add Users""))",Chrome 103.0.5060.114,,,2022-07-19 11:55:18,2022-07-19 11:55:19,0.355s,PASSED
"click(findTestObject(""Object Repository/tc31/Page_soca-ai-proctoring-dashboard/button_Upload Image""))",Chrome 103.0.5060.114,,,2022-07-19 11:55:19,2022-07-19 11:55:19,0.571s,PASSED
"click(findTestObject(""Object Repository/tc31/Page_soca-ai-proctoring-dashboard/button_Upload Image""))",Chrome 103.0.5060.114,,,2022-07-19 11:55:19,2022-07-19 11:55:19,0.344s,PASSED
"click(findTestObject(""Object Repository/tc31/Page_soca-ai-proctoring-dashboard/button_Upload Image""))",Chrome 103.0.5060.114,,,2022-07-19 11:55:19,2022-07-19 11:55:20,0.372s,PASSED
"setText(findTestObject(""Object Repository/tc31/Page_soca-ai-proctoring-dashboard/input_Unique Code_txt-unique""), ""12345"")",Chrome 103.0.5060.114,,,2022-07-19 11:55:20,2022-07-19 11:55:20,0.673s,PASSED
"setText(findTestObject(""Object Repository/tc31/Page_soca-ai-proctoring-dashboard/input_Full Name_txt-full-name""), ""Arpriansah"")",Chrome 103.0.5060.114,,,2022-07-19 11:55:20,2022-07-19 11:55:21,0.692s,PASSED
"setText(findTestObject(""Object Repository/tc31/Page_soca-ai-proctoring-dashboard/input_Email_txt-email""), ""arpriansah@gmail.com"")",Chrome 103.0.5060.114,,,2022-07-19 11:55:21,2022-07-19 11:55:22,0.715s,PASSED
"setText(findTestObject(""Object Repository/tc31/Page_soca-ai-proctoring-dashboard/input_Exam Number_txt-exam-number""), ""12345"")",Chrome 103.0.5060.114,,,2022-07-19 11:55:22,2022-07-19 11:55:23,0.666s,PASSED
"click(findTestObject(""Object Repository/tc31/Page_soca-ai-proctoring-dashboard/label_Wednesday, July 19, 2000""))",Chrome 103.0.5060.114,,,2022-07-19 11:55:23,2022-07-19 11:55:23,0.372s,PASSED
"click(findTestObject(""Object Repository/tc31/Page_soca-ai-proctoring-dashboard/svg_Wednesday, July 19, 2000_bi-chevron-lef_f041c2""))",Chrome 103.0.5060.114,,,2022-07-19 11:55:23,2022-07-19 11:55:23,0.492s,PASSED
"click(findTestObject(""Object Repository/tc31/Page_soca-ai-proctoring-dashboard/span_18""))",Chrome 103.0.5060.114,,,2022-07-19 11:55:23,2022-07-19 11:55:24,0.577s,PASSED
"setText(findTestObject(""Object Repository/tc31/Page_soca-ai-proctoring-dashboard/textarea_Address_txt-address""), ""Grand Sharon Residence"")",Chrome 103.0.5060.114,,,2022-07-19 11:55:24,2022-07-19 11:55:25,0.895s,PASSED
"click(findTestObject(""Object Repository/tc31/Page_soca-ai-proctoring-dashboard/button_Submit""))",Chrome 103.0.5060.114,,,2022-07-19 11:55:25,2022-07-19 11:55:25,0.481s,PASSED
closeBrowser(),Chrome 103.0.5060.114,,,2022-07-19 11:55:25,2022-07-19 11:55:26,0.687s,PASSED
,,,,,,,
Test Cases/TC_32,Chrome 103.0.5060.114,,,2022-07-19 11:55:26,2022-07-19 11:56:02,35.479s,PASSED
"openBrowser("""")",Chrome 103.0.5060.114,,,2022-07-19 11:55:26,2022-07-19 11:55:28,1.324s,PASSED
"navigateToUrl(""https://soca.ai/home"")",Chrome 103.0.5060.114,,,2022-07-19 11:55:28,2022-07-19 11:55:34,6.094s,PASSED
"click(findTestObject(""Object Repository/tc32/Page_soca.ai/a_Sign In""))",Chrome 103.0.5060.114,,,2022-07-19 11:55:34,2022-07-19 11:55:43,9.523s,PASSED
"setText(findTestObject(""Object Repository/tc32/Page_soca-dashboarduser/input_Email_form-control""), ""kp3skp.dev@gmail.com"")",Chrome 103.0.5060.114,,,2022-07-19 11:55:43,2022-07-19 11:55:44,0.676s,PASSED
"setEncryptedText(findTestObject(""Object Repository/tc32/Page_soca-dashboarduser/input_Password_form-control mb-2""), ""RigbBhfdqODKcAsiUrg+1Q=="")",Chrome 103.0.5060.114,,,2022-07-19 11:55:44,2022-07-19 11:55:44,0.406s,PASSED
"click(findTestObject(""Object Repository/tc32/Page_soca-dashboarduser/button_Sign In""))",Chrome 103.0.5060.114,,,2022-07-19 11:55:44,2022-07-19 11:55:45,0.348s,PASSED
"click(findTestObject(""Object Repository/tc32/Page_soca-dashboarduser/button_OK""))",Chrome 103.0.5060.114,,,2022-07-19 11:55:45,2022-07-19 11:55:45,0.818s,PASSED
"click(findTestObject(""Object Repository/tc32/Page_soca-dashboarduser/a_Projects""))",Chrome 103.0.5060.114,,,2022-07-19 11:55:45,2022-07-19 11:55:48,2.935s,PASSED
"click(findTestObject(""Object Repository/tc32/Page_soca-dashboarduser/button_Dashboard""))",Chrome 103.0.5060.114,,,2022-07-19 11:55:48,2022-07-19 11:55:50,1.297s,PASSED
"click(findTestObject(""Object Repository/tc32/Page_soca-ai-proctoring-dashboard/span_Master Users""))",Chrome 103.0.5060.114,,,2022-07-19 11:55:50,2022-07-19 11:55:53,3.796s,PASSED
"click(findTestObject(""Object Repository/tc32/Page_soca-ai-proctoring-dashboard/button_Add Users""))",Chrome 103.0.5060.114,,,2022-07-19 11:55:53,2022-07-19 11:55:54,0.349s,PASSED
"click(findTestObject(""Object Repository/tc32/Page_soca-ai-proctoring-dashboard/button_Upload Image""))",Chrome 103.0.5060.114,,,2022-07-19 11:55:54,2022-07-19 11:55:54,0.568s,PASSED
"click(findTestObject(""Object Repository/tc32/Page_soca-ai-proctoring-dashboard/button_Upload Image""))",Chrome 103.0.5060.114,,,2022-07-19 11:55:54,2022-07-19 11:55:55,0.347s,PASSED
"click(findTestObject(""Object Repository/tc32/Page_soca-ai-proctoring-dashboard/button_Upload Image""))",Chrome 103.0.5060.114,,,2022-07-19 11:55:55,2022-07-19 11:55:55,0.355s,PASSED
"setText(findTestObject(""Object Repository/tc32/Page_soca-ai-proctoring-dashboard/input_Unique Code_txt-unique""), ""12345"")",Chrome 103.0.5060.114,,,2022-07-19 11:55:55,2022-07-19 11:55:56,0.683s,PASSED
"setText(findTestObject(""Object Repository/tc32/Page_soca-ai-proctoring-dashboard/input_Full Name_txt-full-name""), ""Arpriansah"")",Chrome 103.0.5060.114,,,2022-07-19 11:55:56,2022-07-19 11:55:56,0.682s,PASSED
"setText(findTestObject(""Object Repository/tc32/Page_soca-ai-proctoring-dashboard/input_Email_txt-email""), ""arpriansah@gmail.com"")",Chrome 103.0.5060.114,,,2022-07-19 11:55:56,2022-07-19 11:55:57,0.751s,PASSED
"click(findTestObject(""Object Repository/tc32/Page_soca-ai-proctoring-dashboard/label_Male""))",Chrome 103.0.5060.114,,,2022-07-19 11:55:57,2022-07-19 11:55:58,0.395s,PASSED
"click(findTestObject(""Object Repository/tc32/Page_soca-ai-proctoring-dashboard/input_Exam Number_txt-exam-number""), STOP_ON_FAILURE)",Chrome 103.0.5060.114,,,2022-07-19 11:55:58,2022-07-19 11:55:58,0.357s,PASSED
"click(findTestObject(""Object Repository/tc32/Page_soca-ai-proctoring-dashboard/label_Wednesday, July 19, 2000""))",Chrome 103.0.5060.114,,,2022-07-19 11:55:58,2022-07-19 11:55:58,0.395s,PASSED
"click(findTestObject(""Object Repository/tc32/Page_soca-ai-proctoring-dashboard/svg_Wednesday, July 19, 2000_bi-chevron-lef_f041c2""))",Chrome 103.0.5060.114,,,2022-07-19 11:55:58,2022-07-19 11:55:59,0.490s,PASSED
"click(findTestObject(""Object Repository/tc32/Page_soca-ai-proctoring-dashboard/span_18""))",Chrome 103.0.5060.114,,,2022-07-19 11:55:59,2022-07-19 11:55:59,0.491s,PASSED
"setText(findTestObject(""Object Repository/tc32/Page_soca-ai-proctoring-dashboard/textarea_Address_txt-address""), ""Grand Sharon Residence"")",Chrome 103.0.5060.114,,,2022-07-19 11:55:59,2022-07-19 11:56:00,0.913s,PASSED
"click(findTestObject(""Object Repository/tc32/Page_soca-ai-proctoring-dashboard/button_Submit""))",Chrome 103.0.5060.114,,,2022-07-19 11:56:00,2022-07-19 11:56:01,0.476s,PASSED
closeBrowser(),Chrome 103.0.5060.114,,,2022-07-19 11:56:01,2022-07-19 11:56:02,0.815s,PASSED
,,,,,,,
Test Cases/TC_33,Chrome 103.0.5060.114,,,2022-07-19 11:56:02,2022-07-19 11:56:25,23.925s,PASSED
"openBrowser("""")",Chrome 103.0.5060.114,,,2022-07-19 11:56:02,2022-07-19 11:56:03,1.316s,PASSED
"navigateToUrl(""https://soca.ai/home"")",Chrome 103.0.5060.114,,,2022-07-19 11:56:03,2022-07-19 11:56:06,2.658s,PASSED
"click(findTestObject(""Object Repository/tc33/Page_soca.ai/a_Sign In""))",Chrome 103.0.5060.114,,,2022-07-19 11:56:06,2022-07-19 11:56:10,4.151s,PASSED
"setText(findTestObject(""Object Repository/tc33/Page_soca-dashboarduser/input_Email_form-control""), ""kp3skp.dev@gmail.com"")",Chrome 103.0.5060.114,,,2022-07-19 11:56:10,2022-07-19 11:56:11,0.688s,PASSED
"setEncryptedText(findTestObject(""Object Repository/tc33/Page_soca-dashboarduser/input_Password_form-control mb-2""), ""RigbBhfdqODKcAsiUrg+1Q=="")",Chrome 103.0.5060.114,,,2022-07-19 11:56:11,2022-07-19 11:56:11,0.401s,PASSED
"click(findTestObject(""Object Repository/tc33/Page_soca-dashboarduser/button_Sign In""))",Chrome 103.0.5060.114,,,2022-07-19 11:56:11,2022-07-19 11:56:11,0.360s,PASSED
"click(findTestObject(""Object Repository/tc33/Page_soca-dashboarduser/button_OK""))",Chrome 103.0.5060.114,,,2022-07-19 11:56:11,2022-07-19 11:56:12,0.700s,PASSED
"click(findTestObject(""Object Repository/tc33/Page_soca-dashboarduser/a_Projects""))",Chrome 103.0.5060.114,,,2022-07-19 11:56:12,2022-07-19 11:56:14,2.234s,PASSED
"click(findTestObject(""Object Repository/tc33/Page_soca-dashboarduser/button_Dashboard""))",Chrome 103.0.5060.114,,,2022-07-19 11:56:14,2022-07-19 11:56:15,0.944s,PASSED
"click(findTestObject(""Object Repository/tc33/Page_soca-ai-proctoring-dashboard/span_Master Users""))",Chrome 103.0.5060.114,,,2022-07-19 11:56:15,2022-07-19 11:56:18,2.355s,PASSED
"click(findTestObject(""Object Repository/tc33/Page_soca-ai-proctoring-dashboard/button_Add Users""))",Chrome 103.0.5060.114,,,2022-07-19 11:56:18,2022-07-19 11:56:18,0.341s,PASSED
"click(findTestObject(""Object Repository/tc33/Page_soca-ai-proctoring-dashboard/button_Upload Image""))",Chrome 103.0.5060.114,,,2022-07-19 11:56:18,2022-07-19 11:56:18,0.587s,PASSED
"click(findTestObject(""Object Repository/tc33/Page_soca-ai-proctoring-dashboard/button_Upload Image""))",Chrome 103.0.5060.114,,,2022-07-19 11:56:18,2022-07-19 11:56:19,0.373s,PASSED
"click(findTestObject(""Object Repository/tc33/Page_soca-ai-proctoring-dashboard/button_Upload Image""))",Chrome 103.0.5060.114,,,2022-07-19 11:56:19,2022-07-19 11:56:19,0.354s,PASSED
"setText(findTestObject(""Object Repository/tc33/Page_soca-ai-proctoring-dashboard/input_Unique Code_txt-unique""), ""12345"")",Chrome 103.0.5060.114,,,2022-07-19 11:56:19,2022-07-19 11:56:20,0.659s,PASSED
"setText(findTestObject(""Object Repository/tc33/Page_soca-ai-proctoring-dashboard/input_Full Name_txt-full-name""), ""Arpriansah"")",Chrome 103.0.5060.114,,,2022-07-19 11:56:20,2022-07-19 11:56:21,0.656s,PASSED
"setText(findTestObject(""Object Repository/tc33/Page_soca-ai-proctoring-dashboard/input_Email_txt-email""), ""arpriansah@gmail.com"")",Chrome 103.0.5060.114,,,2022-07-19 11:56:21,2022-07-19 11:56:21,0.698s,PASSED
"click(findTestObject(""Object Repository/tc33/Page_soca-ai-proctoring-dashboard/label_Male""))",Chrome 103.0.5060.114,,,2022-07-19 11:56:21,2022-07-19 11:56:22,0.372s,PASSED
"setText(findTestObject(""Object Repository/tc33/Page_soca-ai-proctoring-dashboard/input_Exam Number_txt-exam-number""), ""12345"")",Chrome 103.0.5060.114,,,2022-07-19 11:56:22,2022-07-19 11:56:22,0.696s,PASSED
"click(findTestObject(""Object Repository/tc33/Page_soca-ai-proctoring-dashboard/label_Wednesday, July 19, 2000""))",Chrome 103.0.5060.114,,,2022-07-19 11:56:22,2022-07-19 11:56:23,0.391s,PASSED
"click(findTestObject(""Object Repository/tc33/Page_soca-ai-proctoring-dashboard/svg_Wednesday, July 19, 2000_bi-chevron-lef_f041c2""))",Chrome 103.0.5060.114,,,2022-07-19 11:56:23,2022-07-19 11:56:23,0.477s,PASSED
"click(findTestObject(""Object Repository/tc33/Page_soca-ai-proctoring-dashboard/span_18""))",Chrome 103.0.5060.114,,,2022-07-19 11:56:23,2022-07-19 11:56:24,0.571s,PASSED
"click(findTestObject(""Object Repository/tc33/Page_soca-ai-proctoring-dashboard/textarea_Address_txt-address""), STOP_ON_FAILURE)",Chrome 103.0.5060.114,,,2022-07-19 11:56:24,2022-07-19 11:56:24,0.463s,PASSED
"click(findTestObject(""Object Repository/tc33/Page_soca-ai-proctoring-dashboard/button_Submit""))",Chrome 103.0.5060.114,,,2022-07-19 11:56:24,2022-07-19 11:56:25,0.594s,PASSED
closeBrowser(),Chrome 103.0.5060.114,,,2022-07-19 11:56:25,2022-07-19 11:56:25,0.688s,PASSED
